,Date,Open,High,Low,Close,Volume
0,2004-03-11,2.462283200530879,2.6264355182647705,2.421245251553864,2.6264355182647705,17414690
1,2004-03-12,2.5717175429326997,2.6127557470436913,2.517000198364258,2.517000198364258,668350000
2,2004-03-15,2.5306803368188904,2.5443597421734756,2.489642381668091,2.489642381668091,346345000
3,2004-03-16,2.4759626388549805,2.503321184922393,2.4622832353648145,2.4759626388549805,136384000
4,2004-03-17,2.4896416565364765,2.517000198364258,2.4896416565364765,2.517000198364258,88608000
5,2004-03-18,2.5443599574782443,2.6948329072858512,2.5443599574782443,2.6127567291259766,434665000
6,2004-03-19,2.612756673016077,2.626436079234449,2.5443599028371904,2.571718454360962,143926000
7,2004-03-22,2.558039309055562,2.5853978605793335,2.5443599028371904,2.571718454360962,58955000
8,2004-03-23,2.5580389886054036,2.5853975367019206,2.517000775091219,2.5306801795959473,116939000
9,2004-03-24,2.517000198364258,2.558038402475249,2.517000198364258,2.517000198364258,55179000
10,2004-03-25,2.530679977632949,2.544359381045981,2.489642028306771,2.5033211708068848,67462000
11,2004-03-26,2.5170000332911218,2.571717374271021,2.5033206328179314,2.5580382347106934,94666000
12,2004-03-29,2.5443588342375025,2.558038234710693,2.530679433764312,2.5580382347106934,63565000
13,2004-03-30,2.558038402475249,2.6127557470436913,2.517000198364258,2.517000198364258,78943000
14,2004-03-31,2.5443588342375025,2.558038234710693,2.5170000332911218,2.5580382347106934,48702000
15,2004-04-01,2.5580390375609237,2.735870516786894,2.5443596327944005,2.6948325634002686,269056000
16,2004-04-02,2.708511282789016,2.817946242858139,2.6674733358336598,2.7632288932800293,494402000
17,2004-04-05,2.8179471683948796,3.200969002155625,2.7632298008452003,3.1736104488372803,780286000
18,2004-04-06,3.1736104488372803,3.1736104488372803,3.1736104488372803,3.1736104488372803,0
19,2004-04-07,3.146250333141625,3.228326480971374,2.954739495480798,3.036815643310547,728118000
20,2004-04-08,3.036816016258617,3.0915333678939345,2.8726637004397517,2.900022506713867,650127000
21,2004-04-09,2.9000233731444007,3.036816923558514,2.8453057442483622,2.9820992946624756,375520000
22,2004-04-12,3.009457031022856,3.146250532432986,2.954739682641384,3.0915331840515137,269604000
23,2004-04-13,3.0915331840515137,3.0915331840515137,3.0915331840515137,3.0915331840515137,0
24,2004-04-14,3.0915331840515137,3.0915331840515137,3.0915331840515137,3.0915331840515137,0
25,2004-04-15,3.0915331840515137,3.0915331840515137,3.0915331840515137,3.0915331840515137,0
26,2004-04-16,3.146250676232536,3.2830441838948206,3.1188918703349153,3.200968027114868,527144000
27,2004-04-19,3.2009678808144586,3.255685229195931,3.064174379404329,3.0915331840515137,414932000
28,2004-04-20,3.146250676232536,3.2009680271148677,3.0641745194525836,3.200968027114868,380391000
29,2004-04-21,3.1736105380979653,3.2283279071866207,3.1188929080963135,3.1188929080963135,343905000
30,2004-04-22,3.146251659524608,3.146251659524608,2.9820992946624756,2.9820992946624756,507399000
31,2004-04-23,3.009457441302459,3.0368162496794726,2.90002272962027,2.9273812770843506,321456000
32,2004-04-26,2.8726637004397517,2.9547398583491846,2.8453048941656363,2.900022506713867,221374000
33,2004-04-27,2.927380692566588,3.036815643310547,2.927380692566588,3.036815643310547,268114000
34,2004-04-28,2.954740697851321,3.036816879080272,2.954740697851321,3.009458065032959,325687000
35,2004-04-29,2.9547398583491846,3.009457209984502,2.900022506713867,2.900022506713867,175533000
36,2004-04-30,2.872664213180542,2.9000230243379215,2.790588040621363,2.872664213180542,288322000
37,2004-05-03,2.872664213180542,2.872664213180542,2.872664213180542,2.872664213180542,0
38,2004-05-04,2.9000230243379215,2.9273815745823413,2.845305402023162,2.872664213180542,106510000
39,2004-05-05,2.872664213180542,2.872664213180542,2.872664213180542,2.872664213180542,0
40,2004-05-06,2.872664030359064,2.9000228397752803,2.8179466724395756,2.817946672439575,127490000
