,Date,Open,High,Low,Close,Volume
0,2006-09-21,2.1825265639394136,2.5198259044486937,2.1031613034975476,2.4801437854766846,4367124
1,2006-09-22,2.5396670661844833,2.559508023420703,2.4206205047688862,2.4801437854766846,134844061
2,2006-09-25,2.480143847324461,2.559508087247599,2.4603026850938887,2.5396671295166016,46332461
3,2006-09-26,2.559508087247599,2.559508087247599,2.51982596728603,2.5396671295166016,24272616
4,2006-09-27,2.5396669242311094,2.599190201611885,2.5396669242311094,2.5793490409851074,57854471
5,2006-09-28,2.5793490409851074,2.5793490409851074,2.5198257636043317,2.5793490409851074,34773447
6,2006-09-29,2.559507913372535,2.5991902351379395,2.559507913372535,2.5991902351379395,24463088
7,2006-10-02,2.579349074255237,2.5991902351379395,2.559507913372535,2.5991902351379395,20197020
8,2006-10-03,2.599190201611885,2.599190201611885,2.5595078803583293,2.5793490409851074,7894449
9,2006-10-04,2.5793490409851074,2.5793490409851074,2.5396669242311094,2.5793490409851074,9752734
10,2006-10-05,2.5793490409851074,2.5793490409851074,2.5595078803583293,2.5793490409851074,9336775
11,2006-10-06,2.5793492494781707,2.5793492494781707,2.5396671295166016,2.5396671295166016,6224690
12,2006-10-09,2.559508087247599,2.559508087247599,2.5396671295166016,2.5396671295166016,5192184
13,2006-10-10,2.5396671295166016,2.559508087247599,2.51982596728603,2.5396671295166016,2914783
14,2006-10-11,2.539666890964945,2.5595078468322754,2.519825730598059,2.5595078468322754,2054074
15,2006-10-12,2.559507812649443,2.559507812649443,2.5198256969451904,2.5198256969451904,3722882
16,2006-10-13,2.5198256969451904,2.539666857047093,2.5198256969451904,2.5198256969451904,3286216
17,2006-10-16,2.539666857047093,2.539666857047093,2.5198256969451904,2.5198256969451904,2421961
18,2006-10-17,2.5198259029348065,2.5396670646586754,2.480143783986638,2.4999847412109375,4966437
19,2006-10-18,2.480143783986638,2.5198259029348065,2.480143783986638,2.4999847412109375,1991650
20,2006-10-19,2.499984536843288,2.5198256969451904,2.4801435812409385,2.5198256969451904,2704253
21,2006-10-20,2.5198259044486937,2.5198259044486937,2.4801437854766846,2.4801437854766846,1711778
22,2006-10-23,2.4801437854766846,2.4801437854766846,2.4801437854766846,2.4801437854766846,0
23,2006-10-24,2.4999847412109375,2.4999847412109375,2.460302622262769,2.4999847412109375,4423684
24,2006-10-25,2.4999847427129045,2.5198259044486937,2.4801437854766846,2.4801437854766846,3976469
25,2006-10-26,2.480143512456903,2.499984467508986,2.4603023529052734,2.4603023529052734,3799875
26,2006-10-27,2.480143512456903,2.480143512456903,2.4603023529052734,2.4603023529052734,2211431
27,2006-10-30,2.4603025583797034,2.4603025583797034,2.4404613971710205,2.4404613971710205,1620261
28,2006-10-31,2.4603024211390356,2.539666857047093,2.4603024211390356,2.5198256969451904,16441888
29,2006-11-01,2.5198259029348065,2.5396670646586754,2.4999847412109375,2.4999847412109375,4210690
30,2006-11-02,2.4999847427129045,2.4999847427129045,2.4603026237408954,2.4801437854766846,4753010
31,2006-11-03,2.4801437854766846,2.5198259044486937,2.4801437854766846,2.4801437854766846,2063930
32,2006-11-06,2.480143783986638,2.5198259029348065,2.480143783986638,2.4999847412109375,6610431
33,2006-11-07,2.5198259029348065,2.5198259029348065,2.4999847412109375,2.4999847412109375,4824902
34,2006-11-08,2.499984805055458,2.61903136943974,2.480143847324461,2.5396671295166016,77602678
35,2006-11-09,2.559507812649443,2.5793489727513452,2.499984536843288,2.5198256969451904,24178937
36,2006-11-10,2.4999847412109375,2.5396670646586754,2.4999847412109375,2.4999847412109375,6784043
37,2006-11-13,2.4999847427129045,2.5396670661844833,2.4801437854766846,2.4801437854766846,6330473
38,2006-11-14,2.4999847412109375,2.5396670646586754,2.480143783986638,2.4999847412109375,10370794
39,2006-11-15,2.4999847427129045,2.5198259044486937,2.4801437854766846,2.4801437854766846,1953953
40,2006-11-16,2.480143512456903,2.499984467508986,2.4603023529052734,2.4603023529052734,6830040
41,2006-11-17,2.480143783986638,2.4999847412109375,2.460302622262769,2.4999847412109375,4372586
42,2006-11-20,2.4603023529052734,2.499984467508986,2.4603023529052734,2.4603023529052734,2512917
43,2006-11-21,2.4603023529052734,2.480143512456903,2.4603023529052734,2.4603023529052734,1733437
44,2006-11-22,2.4603023529052734,2.480143512456903,2.4603023529052734,2.4603023529052734,1533757
45,2006-11-23,2.4603023529052734,2.480143512456903,2.4603023529052734,2.4603023529052734,2418978
46,2006-11-24,2.4603023529052734,2.480143512456903,2.4404611933536433,2.4603023529052734,3590555
47,2006-11-27,2.4801437854766846,2.4999847427129045,2.4404614620051057,2.4801437854766846,5880060
48,2006-11-28,2.4603023529052734,2.480143512456903,2.4404611933536433,2.4603023529052734,2491994
49,2006-11-29,2.4603023529052734,2.480143512456903,2.4404611933536433,2.4603023529052734,2981358
50,2006-11-30,2.4603023529052734,2.480143512456903,2.4404611933536433,2.4603023529052734,4900079
51,2006-12-01,2.4603023529052734,2.480143512456903,2.4404611933536433,2.4603023529052734,1588876
52,2006-12-04,2.4603023529052734,2.480143512456903,2.4404611933536433,2.4603023529052734,2410894
53,2006-12-05,2.4603023529052734,2.4603023529052734,2.4603023529052734,2.4603023529052734,0
54,2006-12-06,2.4801437854766846,2.4801437854766846,2.4404614620051057,2.4801437854766846,3062154
55,2006-12-07,2.4603023529052734,2.499984467508986,2.4603023529052734,2.4603023529052734,6165594
56,2006-12-08,2.4603023529052734,2.480143512456903,2.4404611933536433,2.4603023529052734,1676330
57,2006-12-11,2.4603023529052734,2.4603023529052734,2.4603023529052734,2.4603023529052734,0
58,2006-12-12,2.4404611933536433,2.4603023529052734,2.4404611933536433,2.4603023529052734,1733048
59,2006-12-13,2.4603023529052734,2.480143512456903,2.4404611933536433,2.4603023529052734,4142386
60,2006-12-14,2.4404613971710205,2.4603025583797034,2.420620440461902,2.4404613971710205,3985591
61,2006-12-15,2.4404613971710205,2.4603025583797034,2.420620440461902,2.4404613971710205,1734085
62,2006-12-18,2.4206202030181885,2.440461157781066,2.4206202030181885,2.4206202030181885,3272771
63,2006-12-19,2.1428442001342773,2.380938113760056,2.0237968343222956,2.1428442001342773,17619819
64,2006-12-20,2.3015730381011963,2.3214139945852352,2.2618909206335567,2.3015730381011963,6131702
65,2006-12-21,2.2618911266326904,2.281732084923722,2.2420499638420788,2.2618911266326904,2632448
66,2006-12-22,2.2618911266326904,2.2618911266326904,2.2222088010514667,2.2618911266326904,633881
67,2006-12-25,2.2618911266326904,2.281732084923722,2.2420499638420788,2.2618911266326904,524682
68,2006-12-26,2.2618911266326904,2.281732084923722,2.2420499638420788,2.2618911266326904,689734
69,2006-12-27,2.2618911266326904,2.2618911266326904,2.2420499638420788,2.2618911266326904,252938
70,2006-12-28,2.2420496940612793,2.2618908544644487,2.2222085336581094,2.2420496940612793,1010155
71,2006-12-29,2.2420499638420788,2.2618911266326904,2.2222088010514667,2.2618911266326904,1218610
72,2007-01-03,2.1428442001342773,2.162685155103546,2.0634789487603795,2.1428442001342773,3295164
73,2007-01-04,2.1031610961184546,2.1428442336754143,2.083320140838623,2.083320140838623,1588659
74,2007-01-05,2.023796558380127,2.0833198241711015,2.003955401616629,2.023796558380127,3163831
75,2007-01-08,2.023796558380127,2.043637510644106,1.9841142448531317,2.023796558380127,1326772
76,2007-01-09,2.0039563179016113,2.0237974837372437,1.9841151520659785,2.0039563179016113,2318339
77,2007-01-10,1.9841150045394897,2.0039561688998564,1.9642740446787197,1.9841150045394897,1489446
78,2007-01-11,2.043637990951538,2.0634791523782186,1.9841147111710637,2.043637990951538,3082818
79,2007-01-12,2.083320140838623,2.1031610961184546,2.0436378212798605,2.083320140838623,1812937
80,2007-01-15,2.1428442001342773,2.1428442001342773,2.083320108229194,2.1428442001342773,1496277
81,2007-01-16,2.1031618118286133,2.1428449628898285,2.1031618118286133,2.1031618118286133,758470
82,2007-01-17,2.1031610961184546,2.1230030738960335,2.083320140838623,2.083320140838623,1452398
83,2007-01-18,2.0833208497968627,2.1031618118286133,2.0833208497968627,2.1031618118286133,808185
84,2007-01-19,2.0833208497968627,2.1031618118286133,2.063479683265493,2.1031618118286133,263314
85,2007-01-22,2.103161061083979,2.103161061083979,2.063478946685791,2.063478946685791,717056
86,2007-01-23,2.0634791523782186,2.0833203138048986,2.043637990951538,2.043637990951538,488672
87,2007-01-24,2.0634789810592418,2.083320140838623,2.0634789810592418,2.083320140838623,291759
88,2007-01-25,2.083320106134658,2.103161061083979,2.063478946685791,2.063478946685791,152731
89,2007-01-26,2.083320106134658,2.083320106134658,2.063478946685791,2.063478946685791,413624
90,2007-01-29,2.063478946685791,2.063478946685791,2.063478946685791,2.063478946685791,379559
91,2007-01-30,2.0634791523782186,2.0634791523782186,2.043637990951538,2.043637990951538,453742
92,2007-01-31,2.063478946685791,2.063478946685791,2.043637787236924,2.063478946685791,581011
93,2007-02-01,2.083320140838623,2.083320140838623,2.0634789810592418,2.083320140838623,177718
94,2007-02-02,2.083320140838623,2.1031610961184546,2.0634789810592418,2.083320140838623,829022
95,2007-02-05,2.1031610961184546,2.1031610961184546,2.0634789810592418,2.083320140838623,834296
96,2007-02-06,2.103161063198463,2.2222084290104447,2.083320108229194,2.1428442001342773,3674205
97,2007-02-07,2.162685692218399,2.2420501453047095,2.162685692218399,2.2023680210113525,4183541
98,2007-02-08,2.2023680210113525,2.2222089809082326,2.2023680210113525,2.2023680210113525,1349424
99,2007-02-09,2.2222089809082326,2.2222089809082326,2.1825268566148757,2.2023680210113525,761496
100,2007-02-12,2.2023674748201967,2.2023674748201967,2.1626851558685303,2.1626851558685303,473671
101,2007-02-13,2.18252652401909,2.18252652401909,2.1230032444000244,2.1230032444000244,893434
102,2007-02-14,2.1230030406654627,2.1825263145723612,2.1230030406654627,2.1428442001342773,3374880
103,2007-02-15,2.18252652401909,2.18252652401909,2.1230032444000244,2.1230032444000244,780345
104,2007-02-16,2.1230032444000244,2.1428444057729017,2.1031612650288842,2.1230032444000244,459146
105,2007-02-19,2.103161063198463,2.1428442001342773,2.103161063198463,2.1428442001342773,39598
106,2007-02-20,2.1230032444000244,2.1230032444000244,2.1031612650288842,2.1230032444000244,392096
107,2007-02-21,2.1428449628898285,2.1428449628898285,2.1031618118286133,2.1031618118286133,669114
108,2007-02-22,2.1230032444000244,2.1428444057729017,2.1031612650288842,2.1230032444000244,872165
109,2007-02-23,2.1230030738960335,2.1230030738960335,2.083320140838623,2.083320140838623,908089
110,2007-02-26,2.083320140838623,2.083320140838623,2.083320140838623,2.083320140838623,414100
111,2007-02-27,2.1031610961184546,2.1031610961184546,2.0634789810592418,2.083320140838623,594455
112,2007-02-28,1.9841142448531317,2.043637510644106,1.9841142448531317,2.023796558380127,2584463
113,2007-03-01,2.0237970340244242,2.0634791523782186,2.0237970340244242,2.043637990951538,959879
114,2007-03-02,2.043637990951538,2.043637990951538,2.0237970340244242,2.043637990951538,262319
115,2007-03-06,2.043637510644106,2.0634786674076038,2.023796558380127,2.023796558380127,186580
116,2007-03-07,2.043637787236924,2.063478946685791,2.023796832287603,2.063478946685791,587452
117,2007-03-08,2.043637990951538,2.0634791523782186,2.043637990951538,2.043637990951538,316530
118,2007-03-09,2.0634791523782186,2.0634791523782186,2.0237970340244242,2.043637990951538,456941
119,2007-03-12,2.043637990951538,2.043637990951538,2.0237970340244242,2.043637990951538,273775
120,2007-03-13,2.043637510644106,2.043637510644106,2.023796558380127,2.023796558380127,164706
121,2007-03-14,2.0237970340244242,2.043637990951538,2.0237970340244242,2.043637990951538,292667
122,2007-03-15,2.043637990951538,2.0833203138048986,2.0237970340244242,2.043637990951538,2172178
