,Open,High,Low,Close,sqrt_Volume,Close_t-1,Close_t-2,Volume_t-1,SMA_5,EMV_5,rsi,macd_diff,bb_upper,bb_lower,adx,adx_pos,adx_neg,Close_Diff_t-1,Year,Day,target_encoded
2,1.25757896900177,1.25757896900177,1.25757896900177,1.25757896900177,0.0,,,,,1.25757896900177,,,,,0.0,0.0,0.0,,2001,10,2
7,1.231010399171319,1.231010399171319,1.2221542596817017,1.2221542596817017,8360.023923410747,1.25757896900177,,0.0,,1.2363241434097292,,,,,0.0,0.0,0.0,,2001,17,1
8,1.2221542596817017,1.2221542596817017,1.2221542596817017,1.2221542596817017,0.0,1.2221542596817017,1.25757896900177,8360.023923410747,,1.2296120932227688,,,,,0.0,0.0,0.0,-0.03542470932006836,2001,18,1
9,1.2221543066407974,1.231010446470696,1.2132980823516846,1.2132980823516846,8875.471818444357,1.2221542596817017,1.2221542596817017,0.0,,1.222835504091703,,,,,0.0,0.0,0.0,0.0,2001,19,1
10,1.213298035732873,1.231010399171319,1.213298035732873,1.2221542596817017,8397.142371068863,1.2132980823516846,1.2221542596817017,8875.471818444357,1.2274679660797119,1.2225739837257783,,,,,0.0,0.0,0.0,-0.00885617733001709,2001,20,1
11,1.2221543066407974,1.231010446470696,1.2132980823516846,1.2132980823516846,9251.270183061351,1.2221542596817017,1.2132980823516846,8397.142371068863,1.2186117887496948,1.2191844438251698,,,,,0.0,0.0,0.0,0.00885617733001709,2001,21,1
12,1.2132980823516846,1.2221543066407974,1.2132980823516846,1.2132980823516846,7275.300681071539,1.2132980823516846,1.2221542596817017,9251.270183061351,1.2168405532836915,1.2171003459552472,,,,,0.0,0.0,0.0,-0.00885617733001709,2001,24,1
13,1.2132980823516846,1.2221543066407974,1.2132980823516846,1.2132980823516846,6678.173402959825,1.2132980823516846,1.2132980823516846,7275.300681071539,1.215069317817688,1.215781464035978,,,,,0.0,0.0,0.0,0.0,2001,25,1
14,1.2132980823516846,1.231010446470696,1.2132980823516846,1.2132980823516846,9064.987589621951,1.2132980823516846,1.2132980823516846,6678.173402959825,1.215069317817688,1.2149315622452188,,,,,0.0,0.0,0.0,0.0,2001,26,1
15,1.2221543066407974,1.231010446470696,1.2221543066407974,1.2132980823516846,4182.463388961103,1.2132980823516846,1.2132980823516846,9064.987589621951,1.2132980823516846,1.2143774599661248,,,,,0.0,0.0,0.0,0.0,2001,27,1
16,1.2221542596817017,1.231010399171319,1.213298035732873,1.2221542596817017,6937.290537378408,1.2132980823516846,1.2132980823516846,4182.463388961103,1.215069317817688,1.2170000463110218,,,,,0.0,0.0,0.0,0.0,2001,28,1
17,1.2221542596817017,1.2221542596817017,1.2221542596817017,1.2221542596817017,0.0,1.2221542596817017,1.2132980823516846,6937.290537378408,1.2168405532836915,1.218731462055887,,,,,0.0,0.0,0.0,0.00885617733001709,2001,31,1
18,1.2221542596817017,1.2221542596817017,1.2221542596817017,1.2221542596817017,0.0,1.2221542596817017,1.2221542596817017,0.0,1.2186117887496948,1.2198782872506915,,,,,0.0,0.0,0.0,0.0,2002,1,1
19,1.2221543066407974,1.2221543066407974,1.2132980823516846,1.2132980823516846,5375.406961337904,1.2221542596817017,1.2221542596817017,0.0,1.2186117887496948,1.2176773463222912,26.346630766518302,,,,0.0,0.0,0.0,0.0,2002,2,1
20,1.2132980823516846,1.2132980823516846,1.2132980823516846,1.2132980823516846,0.0,1.2132980823516846,1.2221542596817017,5375.406961337904,1.2186117887496948,1.2162142504544577,26.346630766518302,,,,0.0,0.0,0.0,-0.00885617733001709,2002,3,1
21,1.2487229582886488,1.2487229582886488,1.2398667335510254,1.2398667335510254,10362.576899594038,1.2132980823516846,1.2132980823516846,0.0,1.2221542835235595,1.2241104329415557,56.61501939027365,,,,0.0,27.062753270656614,25.74259532199388,0.0,2002,4,1
22,1.2398669013666084,1.2487231273029191,1.231010675430298,1.231010675430298,9808.057911737675,1.2398667335510254,1.2132980823516846,10362.576899594038,1.223925566673279,1.2264128506312149,49.33682698385877,,,,0.0,24.613287864246466,27.938061255643042,0.02656865119934082,2002,7,1
23,1.231010508813402,1.2487229582886488,1.231010508813402,1.2398667335510254,10810.45789964514,1.231010675430298,1.2398667335510254,9808.057911737675,1.2274680614471436,1.2309005148019232,55.4979087845603,,,,0.0,22.427239446687125,25.456804035174635,-0.008856058120727317,2002,8,1
24,1.2398669013666084,1.2575792687799998,1.231010675430298,1.231010675430298,9417.48374036292,1.2398667335510254,1.231010675430298,10810.45789964514,1.2310105800628661,1.230937251583086,49.071365781028454,,,,0.0,23.795679116886102,22.2627415312994,0.008856058120727317,2002,9,1
25,1.231010508813402,1.2398667335510254,1.231010508813402,1.2398667335510254,6574.496178415499,1.231010675430298,1.2398667335510254,9417.48374036292,1.2363243103027344,1.233914640958716,54.71824771048222,,1.2480820431561457,1.1997690305857673,0.0,22.770099886068994,21.30331205898606,-0.008856058120727317,2002,10,0
26,1.2398667335510254,1.2398667335510254,1.231010508813402,1.2398667335510254,3762.313118282422,1.2398667335510254,1.231010675430298,6574.496178415499,1.2363243103027344,1.2358990696725443,54.71824771048222,,1.2431574103921041,1.2029224398047342,0.0,21.760110314655012,20.358383265357116,0.008856058120727317,2002,11,0
27,1.231010675430298,1.2398669013666084,1.231010675430298,1.231010675430298,4610.0976128494285,1.2398667335510254,1.2398667335510254,3762.313118282422,1.2363243103027346,1.2342693871063493,48.48361290827532,,1.2438905518695178,1.2030749399021803,0.0,20.76814872860172,19.430240319917793,0.0,2002,14,0
28,1.231010399171319,1.231010399171319,1.2221542596817017,1.2221542596817017,5397.777320342142,1.231010675430298,1.2398667335510254,4610.0976128494285,1.23278181552887,1.2302306514274466,43.18443716471322,,1.2438905518695178,1.2030749399021803,0.0,19.79619136000341,23.200936140263238,-0.008856058120727317,2002,15,1
29,1.2221543685349974,1.2398667335510254,1.2221543685349974,1.2398667335510254,7125.377182998806,1.2221542596817017,1.231010675430298,5397.777320342142,1.2345530271530152,1.2334428696179869,54.01064936916965,,1.24584356178445,1.2037787951071819,0.0,22.56196744194482,21.076454879028596,-0.008856415748596413,2002,16,0
30,1.2398669013666084,1.2398669013666084,1.2221545339532172,1.231010675430298,4455.109426265532,1.2398667335510254,1.2221542596817017,7125.377182998806,1.2327818155288697,1.2326321061141305,48.98472640321244,,1.246416506103001,1.2040914923634907,0.0,20.536879499140785,19.184622210770353,0.01771247386932373,2002,17,0
31,1.231010399171319,1.231010399171319,1.2221542596817017,1.2221542596817017,4427.640455140864,1.231010675430298,1.2398667335510254,4455.109426265532,1.229239320755005,1.2291393984242163,44.52281198957076,,1.2462004727869471,1.2051931434125465,0.0,19.590018829177293,18.30025066164442,-0.008856058120727317,2002,18,0
32,1.2221542596817017,1.231010399171319,1.2221542596817017,1.2221542596817017,4041.03947023535,1.2221542596817017,1.231010675430298,4427.640455140864,1.2274680376052856,1.226810977860974,44.52281198957076,,1.2459229482494225,1.2063562856830725,0.0,18.66337479026223,17.434615036986038,-0.008856415748596413,2002,21,0
33,1.2221542596817017,1.231010399171319,1.2221542596817017,1.2221542596817017,3803.025111670971,1.2221542596817017,1.2221542596817017,4041.03947023535,1.2274680376052856,1.2252587202537486,44.52281198957077,,1.2455769379395791,1.2075879137259178,7.386086438636005,17.758736770465894,16.589536598589167,0.0,2002,22,0
34,1.231010399171319,1.231010399171319,1.2221542596817017,1.2221542596817017,5712.880184285331,1.2221542596817017,1.2221542596817017,3803.025111670971,1.2239255428314209,1.2242238919679744,44.52281198957076,,1.2451535039535162,1.2088969654449822,7.101648562563206,16.877722035324553,15.766526134419747,0.0,2002,23,0
35,1.2221542596817017,1.231010399171319,1.2221542596817017,1.2221542596817017,5216.608093387887,1.2221542596817017,1.2221542596817017,5712.880184285331,1.2221542596817017,1.2235340109414217,44.52281198957076,,1.2446409339629974,1.210295153168503,6.837527677638464,16.021738474805368,14.966898841748796,0.0,2002,24,0
36,1.231010446470696,1.231010446470696,1.2132980823516846,1.2132980823516846,10177.327743568054,1.2221542596817017,1.2221542596817017,5216.608093387887,1.2203830242156983,1.2201220228822813,39.33323519253077,,1.2451535039535162,1.2088969654449822,7.212729426343289,14.44393179779392,18.416925122032314,0.0,2002,25,1
37,1.2221543066407974,1.231010446470696,1.2132980823516846,1.2132980823516846,7981.917062961755,1.2132980823516846,1.2221542596817017,10177.327743568054,1.2186117887496948,1.217847370766515,39.33323519253078,,1.2455769379395791,1.2075879137259178,7.561131050140626,13.058970102145995,16.651011504970892,-0.00885617733001709,2002,28,1
38,1.2221543066407974,1.2221543066407974,1.2132980823516846,1.2132980823516846,3346.19186538967,1.2132980823516846,1.2132980823516846,7981.917062961755,1.2168405532836915,1.2163309389516943,39.33323519253078,,1.2459229482494225,1.2063562856830725,7.884646843666725,12.417827389434958,15.83351406051887,0.0,2002,29,1
39,1.2132980823516846,1.231010446470696,1.2132980823516846,1.2132980823516846,7277.087329419649,1.2132980823516846,1.2132980823516846,3346.19186538967,1.215069317817688,1.2153199857102654,39.33323519253078,-0.001337226963995651,1.2459229482494225,1.2063562856830725,7.720044002429193,16.01186546042978,14.319322373609475,0.0,2002,30,0
40,1.2132980823516846,1.2132980823516846,1.2132980823516846,1.2132980823516846,0.0,1.2132980823516846,1.2132980823516846,7277.087329419649,1.2132980823516846,1.2146460174612164,39.33323519253078,-0.001183054423259583,1.2459229482494225,1.2063562856830725,7.567198506994343,16.01186546042978,14.319322373609475,0.0,2002,31,0
41,1.231010508813402,1.2398667335510254,1.2221543685349974,1.2398667335510254,7695.908003608151,1.2132980823516846,1.2132980823516846,0.0,1.2186118125915528,1.2230529266735137,59.73050874833037,0.0007086678254591529,1.2459229482494225,1.2063562856830725,9.814183500016908,27.99164385957979,12.276863521508028,0.0,2002,1,0
42,1.2398669013666084,1.2398669013666084,1.231010675430298,1.231010675430298,4070.380817564863,1.2398667335510254,1.2132980823516846,7695.908003608151,1.2221543312072753,1.2257055104020829,53.297901594482724,0.0013279479754592849,1.2459229482494225,1.2063562856830725,11.900680058834235,26.62829449960243,11.67887123362754,0.02656865119934082,2002,4,0
43,1.231010399171319,1.2398666231201474,1.2221542596817017,1.2221542596817017,4161.0094928995295,1.231010675430298,1.2398667335510254,4070.380817564863,1.223925566673279,1.2245217599210807,47.758718721817274,0.001114172895480053,1.2440617775108251,1.2064462090347374,12.642086956323979,24.09994705501029,15.31757474274505,-0.008856058120727317,2002,5,0
