,Date,Open,High,Low,Close,Volume
0,2001-12-06,0.6006441760055276,0.6053138971328735,0.6006441760055276,0.6053138971328735,102044538
1,2001-12-07,0.6053138971328735,0.6146325323634725,0.6053138971328735,0.6053138971328735,88544433
2,2001-12-10,0.6053138971328735,0.6053138971328735,0.6053138971328735,0.6053138971328735,0
3,2001-12-11,0.6053137948049174,0.6053137948049174,0.5890120267868042,0.5890120267868042,7301856
4,2001-12-12,0.5890120267868042,0.5890120267868042,0.5843634330311969,0.5890120267868042,4988843
5,2001-12-13,0.5890119888717261,0.5890119888717261,0.5773799419403076,0.5773799419403076,9448574
6,2001-12-14,0.5773799419403076,0.5773799419403076,0.5610781394646909,0.5773799419403076,21860213
7,2001-12-17,0.5843633954153518,0.5843633954153518,0.568061592939735,0.5773799419403076,1526894
8,2001-12-18,0.5773799791066233,0.5890120267868042,0.5727099392069415,0.5890120267868042,70599711
9,2001-12-19,0.5890119888717261,0.5936605823281005,0.5773799419403076,0.5773799419403076,28617829
10,2001-12-20,0.5773798375677348,0.5843632897803849,0.5727097988128662,0.5727097988128662,27181646
11,2001-12-21,0.5773799419403076,0.5843633954153518,0.5773799419403076,0.5773799419403076,80819276
12,2001-12-24,0.5773798885027688,0.5890119343576207,0.5773798885027688,0.5843633413314819,22737042
13,2001-12-25,0.5843634330311969,0.5890120267868042,0.5773799791066233,0.5890120267868042,8178685
14,2001-12-26,0.6006440358031446,0.6053137558404842,0.5773799419403076,0.5773799419403076,150390977
15,2001-12-27,0.5890118823964362,0.5890118823964362,0.5727097988128662,0.5727097988128662,48452263
16,2001-12-28,0.5773799575373739,0.600644052028656,0.5773799575373739,0.600644052028656,641474683
17,2001-12-31,0.600644052028656,0.600644052028656,0.600644052028656,0.600644052028656,0
18,2002-01-01,0.600644052028656,0.600644052028656,0.600644052028656,0.600644052028656,0
19,2002-01-02,0.6053137353478046,0.6216158568332479,0.6006440154685568,0.6146323680877686,211511885
20,2002-01-03,0.6262644556669663,0.6309127291817863,0.6216158270835876,0.6216158270835876,153021465
21,2002-01-04,0.6425661282098295,0.6681651473045349,0.6378964092306083,0.6681651473045349,538810307
22,2002-01-07,0.6681652654612887,0.691450804308276,0.6588469169243393,0.6844673156738281,292179981
23,2002-01-08,0.668165304961493,0.7217195904010499,0.668165304961493,0.7054177522659302,338757647
24,2002-01-09,0.7054178196160381,0.7659555998827627,0.7054178196160381,0.7333517074584961,619962187
25,2002-01-10,0.7333517074584961,0.7450052017543506,0.7124013093300838,0.7333517074584961,296065244
26,2002-01-11,0.7333515290380447,0.7589719255149621,0.7333515290380447,0.7496535778045654,180928760
27,2002-01-14,0.7450050711631776,0.7496536287852029,0.7333515789100518,0.7450050711631775,99293124
28,2002-01-15,0.7380215979473944,0.7496536443000744,0.6681652654612887,0.6844673156738281,337140055
29,2002-01-16,0.6844672515113892,0.6914507394912,0.6541982268673936,0.6588468551635742,72685946
30,2002-01-17,0.6425662014817448,0.6541982471038453,0.6378964819700349,0.6472148299217224,371532846
31,2002-01-18,0.6635166070843128,0.6681652356085646,0.630912721157074,0.630912721157074,162772388
32,2002-01-21,0.6378964845405178,0.6425662040710449,0.6309127122617052,0.6425662040710449,71899827
33,2002-01-22,0.6472148325297548,0.6472148325297548,0.6378964845405178,0.6425662040710449,77523622
34,2002-01-23,0.6378964622378491,0.6635165745308347,0.6378964622378491,0.6588468551635742,79912218
35,2002-01-24,0.6751487229950683,0.7054177522659302,0.6751487229950683,0.7054177522659302,402327622
36,2002-01-25,0.7287028758914897,0.7287028758914897,0.7007690668106079,0.7007690668106079,213703945
37,2002-01-28,0.7054177522659302,0.7170497993062668,0.7007691942728872,0.7054177522659302,58142716
38,2002-01-29,0.7054177225090426,0.7124012112617493,0.7007691647120914,0.7124012112617493,35556854
39,2002-01-30,0.7054176239581288,0.7054176239581288,0.7007690668106079,0.7007690668106079,13772238
40,2002-01-31,0.7054176089743397,0.7543018803480891,0.7054176089743397,0.7217194437980652,357352434
41,2002-02-01,0.7333514884755827,0.7380214916629021,0.7170496536518571,0.7217194437980652,218934681
42,2002-02-04,0.7217194437980652,0.7333514884755827,0.7124010966030764,0.7217194437980652,44446061
43,2002-02-05,0.7217198530809492,0.745005401779614,0.7217198530809492,0.7380219101905823,68528576
44,2002-02-06,0.7380219101905823,0.7380219101905823,0.7287032736562369,0.7380219101905823,47847554
45,2002-02-07,0.7450050204986679,0.7706039708358605,0.7450050204986679,0.7496535778045654,200370135
46,2002-02-08,0.7589717826363608,0.7659552693367004,0.7543017800698798,0.7659552693367004,105566970
47,2002-02-11,0.7589719689495419,0.7706040149361211,0.7543019652366638,0.7543019652366638,15102597
48,2002-02-12,0.7659555980615462,0.7706041564873597,0.7543021037934003,0.7589721083641052,29177183
49,2002-02-13,0.7589719684182312,0.7706040143966675,0.7589719684182312,0.7706040143966675,13288468
50,2002-02-14,0.7706043671647749,0.7869062112743609,0.7706043671647749,0.7752529978752136,89179370
51,2002-02-15,0.7822364556705552,0.7985383005554413,0.7822364556705552,0.7915548086166382,132763730
52,2002-02-18,0.7985379695892334,0.7985379695892334,0.7822361314608922,0.7985379695892334,60062656
53,2002-02-19,0.803208013391829,0.8241584105459723,0.803208013391829,0.8194884061813354,110253465
